C00456749UNITED STATES SENATORS SUPER PAC                                                          OBA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00457465WALL STREET CORPORATIONS SUPER PAC                                                        OBA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00456467WHITE HOUSE EMPLOYEES SUPER PAC                                                           OBA+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00484287WORKERS' VOICE                                                                            OBQ+005908491+000000000+004706370+001201588+000000000+000000000+000000000+001825359+000000000+000000000+000000000+000000000+000000000+000009064+004092196+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00514794UNITY 2012                                                                                OJQ+000100100+000000000+000100100+000000000+000000000+000000000+000000000+000100000+000100000+000000000+000000000+000000000+000000000+000000000+000000100+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00520817UNITY CONVENTION 2012                                                                     OJQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C005082001911 UNITED                                                                               OUM+000111274+000000000+000090632+000000000+000000000+000000000+000000000+000068583+000000000+000004189+000000000+000000000+000000000+000000000+000042691+000020000+000000000+000000000+000017886+000000000+00000000005312012
C004900032010 LEADERSHIP COUNCIL                                                                   OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000007918+000000000+000000000+000000000+000000000+000000000+000007918+000000000+000000000+000000000+000000000+000000000+000000000+00000000006302011
C0050263350 STATE STRATEGY                                                                         OUQ+000005599+000000000+000000065+000000000+000000000+000000000+000000000+000005600+000000000+000000000+000000000+000000000+000000000+000000000+000000200+000003904+000000000+000000000+000000000+000000000+00000000003312012
C005042419-9-9 FUND                                                                                OUQ+000617670+000000000+000617670+000000000+000000000+000000000+000000000+000614812+000100000+000000000+000000000+000000000+000000000+000000000+000002858+000162013+000000000+000000000+000226530+000000000+00000000003312012
C00517201A BETTER CONGRESS PAC                                                                     OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00513200A CONGRESS THAT WORKS                                                                     OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00505305A PROMISE TO OUR CHILDREN                                                                 OUQ+000000526+000000000+000000526+000000000+000000000+000000000+000000000+000000190+000000000+000000000+000000000+000000000+000000000+000000000+000000136+000000000+000000000+000000000+000000000+000000000+00000004903312012
C00522086A RESPONSIBLE FUTURE                                                                      OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00508952A SUPERPAC                                                                                OUQ+000003191+000000000+000003191+000000000+000000000+000000000+000000000+000003184+000000000+000000000+000000000+000000000+000000000+000000000+000000007+000000000+000000000+000000000+000002980+000000000+00000000004042012
C00519991ABAMCIS CRITIQUING AMERICA FOR A MORE PROSPEROUS FUTURE                                   OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00504779ABO 2012 SUPER PAC INC                                                                    OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00513507ACCOMPLISH OUR MISSION                                                                    OUQ+000000002+000000000+000000002+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00489641ACCOUNTABILITY 2010                                                                       OUQ+000000599+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000028348+000028947+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00508788ACTION4LIBERTY                                                                            OUQ+000005228+000000000+000005228+000000000+000000000+000000000+000000000+000006308+000000000+000000000+000000000+000000000+000000000+000000000+000000846+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00505792ACU SUPER PAC                                                                             OUQ+000010638+000000000+000010637+000000000+000000000+000000000+000000000+000010638+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00510115ADVANCING MANUFACTURING AND INDUSTRY IN AMERICA PAC                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00523159AFFORDABLE HEALTH CARE FOR AMERICA PAC                                                    OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00517508AFRICAN AMERICANS FOR LIBERTY                                                             OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00517854ALABAMA FOR LIBERTY                                                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00517847ALASKA FOR LIBERTY                                                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00489385ALASKANS STANDING TOGETHER                                                                OUQ+000008337+000000000+000000000+000000000+000000000+000000000+000000000+000041368+000000000+000030000+000000000+000000000+000000000+000054280+000021249+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00489708ALLIANCE TO PROTECT TAXPAYERS                                                             OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003162011
C00520320ALLIES OF ISRAEL POLITICAL ACTION COMMITTEE                                               OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520411AMERICA 360 COMMITTEE                                                                     OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00514539AMERICA FOR AMERICANS                                                                     OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00497081AMERICA FOR THE PEOPLE PAC                                                                OUQ+000000881+000000000+000000881+000000000+000000000+000000000+000000000+000000823+000000000+000000000+000000000+000000000+000000000+000000000+000000158+000000100+000000000+000000000+000000823+000000000+00000000003312012
C00494278AMERICA GET UP                                                                            OUT+000031720+000000000+000000220+000000000+000000000+000000000+000000000+000031720+000000000+000000000+000000000+000000000+000015798+000000000+000000000+000015702+000000000+000000000+000000000+000000000+00000000006302011
C00492520AMERICA VOTES ACTION FUND                                                                 OUQ+000989635+000000000+000375960+000613675+000000000+000000000+000000000+000801795+000000000+000000036+000000000+000000000+000000000+000000000+000187840+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00487744AMERICA'S FAMILIES FIRST ACTION FUND                                                      OUQ+000160374+000000000+000000000+000000000+000000000+000000000+000000000+000118979+000000000+000000000+000000000+000000000+000000000+000070213+000111608+000000000+000000000+000100000+000000000+000000000+00000000003312012
C00491373AMERICA'S NEXT GENERATION LLC D/B/A THE NEXT GENERATION                                   OUQ+000096121+000000000+000096121+000000000+000000000+000000000+000000000+000055994+000000000+000000000+000000000+000000000+000000000+000000610+000040737+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00492322AMERICA'S PRESIDENT COMMITTEE                                                             OUT+000124343+000000000+000120000+000000000+000000000+000000000+000000000+000124343+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00521575AMERICA'S ROAD AHEAD FUND                                                                 OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00507541AMERICA'S SUPER ALLIANCE POLITICAL ACTION COMMITTEE                                       OUQ+000000500+000000000+000000500+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000500+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00520296AMERICA'S SUPER PAC FOR THE PERMANENT ELIMINATION OF AMERICA'S SUPER PACS                 OUM+000000165+000000000+000000165+000000000+000000000+000000000+000000000+000000145+000000000+000000000+000000000+000000000+000000000+000000000-000000135+000000000+000000000+000000000+000000000+000000000+00000000005312012
C00523092AMERICAN ALLIANCE FOR AFRICA PAC                                                          OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00492140AMERICAN BRIDGE 21ST CENTURY                                                              OUQ+005788187+000000000+005130112+000230000+000000000+000000000+000000000+004514458+000000000+000000000+000000000+000000000+000000000+000000000+001273730+000625809+000000000+000000000+000000000+000000000+00000000003312012
C00498725AMERICAN CITIZENS OF MODEST MEANS A COMM                                                  OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00487363AMERICAN CROSSROADS                                                                       OUM+034481040+000000000+034306259+000005000+000000000+000000000+000000000+005790331+000000000+000000000+000000000+000000000+000000000+000758335+029449045+000000000+000000000+000150000+001205769+000000000+00000000005312012
C00514125AMERICAN FOUNDATIONS COMMITTEE INC; THE                                                   OUQ+000563255+000000000+000563255+000000000+000000000+000000000+000000000+000387580+000000000+000000000+000000000+000000000+000000000+000000000+000175675+000000000+000000000+000000000+000366715+000000000+00000000004182012
C00502120AMERICAN FREEDOM AND GROWTH                                                               OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000005152012
C00511873AMERICAN JOBS AND GROWTH ALLIANCE                                                         OUQ+000000100+000000000+000000100+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000100+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00513036AMERICAN JOBS PAC                                                                         OUT+000286547+000000000+000285000+000000000+000000000+000000000+000000000+000286547+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000254968+000000000+00000000005162012
C00509851AMERICAN LATINO ALLIANCE POLITICAL ACTION COMMITTEE                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00500512AMERICAN LEGACY ALLIANCE                                                                  OUQ+000002872+000000000+000002872+000000000+000000000+000000000+000000000+000002804+000000000+000000000+000000000+000000000+000000000+000000000+000000068+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00503839AMERICAN PHOENIX SUPERPAC                                                                 OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000004082012
C00519918AMERICAN PRIORITIES JOINT FUNDRAISING COMMITTEE                                           OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520015AMERICAN PROGRESSIVE CAUSES                                                               OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00513887AMERICAN PROMISE PAC                                                                      OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520338AMERICAN STRATEGIC ALLIANCE                                                               OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00509455AMERICAN SUNRISE                                                                          OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00513614AMERICAN VALUES                                                                           OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00512871AMERICAN VALUES COALITION                                                                 OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00522441AMERICAN VETO                                                                             OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00488759AMERICAN WORKER INC, THE                                                                  OUQ+000165146+000000000+000030882+000122000+000000000+000000000+000000000+000224030+000000000+000025000+000000000+000000000+000000000+000107593+000048709+000000000+000000000+000000000+000011848+000000000+00000000005092012
C00511915AMERICAN WORKING FAMILIES                                                                 OUQ+000000292+000000000+000000292+000000000+000000000+000000000+000000000+000000118+000000000+000000000+000000000+000000000+000000000+000000000+000000174+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00520247AMERICAN'S FOR INTERNET FREEDOM                                                           OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000006202012
C00507244AMERICANLP                                                                                OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000005182012
C00507046AMERICANS FOR A BETTER TOMORROW TODAY                                                     OUQ+000001081+000000000+000001081+000000000+000000000+000000000+000000000+000000467+000000000+000000000+000000000+000000000+000000000+000000000+000000614+000000000+000000000+000000000+000000434+000000000+00000003403312012
C00498097AMERICANS FOR A BETTER TOMORROW, TOMORROW, INC.                                           OUM+001223509+000000000+001212303+000000000+000000000+000000000+000000000+000455013+000000000+000000000+000000000+000000000+000000000+000000000+000768496+000000000+000000000+000000000+000079527+000000000+00000000005312012
C00517086AMERICANS FOR A BETTER TOMORROW, YESTERDAY                                                OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00511592AMERICANS FOR A BETTER WAY FORWARD                                                        OUQ+000100000+000000000+000100000+000000000+000000000+000000000+000000000+000015133+000000000+000000000+000000000+000000000+000000000+000000000+000084867+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00520213AMERICANS FOR A MORE AMERICAN AMERICA                                                     OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00514224AMERICANS FOR ACCOUNTABILITY IN LEADERSHIP                                                OUM+000037000+000000000+000037000+000000000+000000000+000000000+000000000+000018820+000000000+000000000+000000000+000000000+000000000+000000000+000018180+000012977+000000000+000000000+000013721+000000000+00000000005312012
C00518340AMERICANS FOR AMERICA                                                                     OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00513804AMERICANS FOR GROWTH, OPPORTUNITY AND PROSPERITY, INC.                                    OUQ+000081691+000000000+000081691+000000000+000000000+000000000+000000000+000046175+000000000+000000000+000000000+000000000+000000000+000000000+000035516+000000000+000000000+000000000+000026855+000000000+00000000005022012
C00512582AMERICANS FOR MORE RHOMBUS                                                                OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00485821AMERICANS FOR NEW LEADERSHIP                                                              OUQ+000018114+000000000+000017823+000000000+000000000+000000000+000000000+000039267+000000000+000000000+000000000+000000000+000000000+000021614+000000461+000000000+000000000+000000100+000000000+000000000+00000000012312011
C00522334AMERICANS FOR THE WIN TOMORROW                                                            OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00514562AMERICANS WANTING TRUTH IN POLITICS                                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00514281ANTI-CORRUPTION REVOLUTION SUPERPAC; THE                                                  OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00515429ARIZONA FOR LIBERTY                                                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00523480ARIZONANS FOR JOBS                                                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00482620ARIZONANS WORKING TOGETHER                                                                OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00517839ARKANSAS FOR LIBERTY                                                                      OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00507533ARTICLEIISUPERPAC                                                                         OUQ+000015623+000000000+000015622+000000000+000000000+000000000+000000000+000010781+000000000+000000000+000000000+000000000+000000000+000000000+000004468+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00519777ASIAN AMERICANS FOR PEACE AND PROSPERITY                                                  OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00516377ASIANS FOR LIBERTY                                                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00521401BEARS FOR A BEARABLE TOMORROW                                                             OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00500264BETTER TOMORROW SUPER PAC                                                                 OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00487827BLUE AMERICA PAC INDEPENDENT EXPENDITURE COMMITTEE                                        OUQ+000002085+000000000+000002000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000607+000002692+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00517409BLUEGRASS VOTES SUPER PAC                                                                 OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00513218BLYTH AMERICA                                                                             OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00503557BRADY BUNCH PAC                                                                           OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520684BRIGHTER FUTURE FUND                                                                      OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00521203BRINGIN' SEXY POLITICAL ACTION COMMITTEE                                                  OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00520437BUCK UP TO BEEF UP AMERICA                                                                OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00499004BUCKET TEA PARTY POLITICAL ACTION COMMITTEE                                               OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00509679BUILDING A BETTER BLUEGRASS INC                                                           OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00507707CAIN CONNECTIONS PAC                                                                      OUQ+000849327+000000000+000152927+000696400+000000000+000000000+000000000+000810882+000000000+000000000+000000000+000000000+000000000+000000000+000038446+000096565+000000000+000000000+000000000+000000000+00000000003312012
C00492553CALIFORNIA ASSOCIATION OF PHYSICIAN GROUPS (CAPG) PHYSICIANS INDEPENDENT EXPENDITURE COMMIOUQ+000040951+000000000+000040950+000000000+000000000+000000000+000000000+000000739+000000000+000000000+000000000+000000000+000000000+000000000+000040212+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00519397CALIFORNIA CONSERVATIVE POLITICAL ACTION COMMITTEE                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00521799CALIFORNIA CREDIT UNION LEAGUE PAC                                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00516203CALIFORNIA FOR LIBERTY                                                                    OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00484295CALIFORNIANS FOR FISCALLY CONSERVATIVE LEADERSHIP                                         OUQ+000000002+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000003068+000003070+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00508960CALIFORNIANS FOR INTERGITY IN GOVERNMENT                                                  OUM+000295001+000000000+000070001+000225000+000000000+000000000+000000000+000005671+000000000+000000000+000000000+000000000+000000000+000000000+000289330+000000000+000000000+000000000+000000000+000000000+00000000005312012
C00489617CAMPAIGN FOR AMERICAN VALUES PAC                                                          OUM+000756600+000000000+000756600+000000000+000000000+000000000+000000000+000004062+000000000+000000000+000000000+000000000+000000000+000000057+000752596+000000000+000000000+000000000+000000000+000000000+00000000005312012
C00520767CAMPAIGN FOR OUR FUTURE                                                                   OUQ+000051800+000000000+000051800+000000000+000000000+000000000+000000000+000038676+000000000+000000000+000000000+000000000+000000000+000000000+000013124+000000000+000000000+000000000+000030500+000000000+00000000006062012
C00502849CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC                                                   OUM+003321356+000000000+002880434+000000000+000000000+000000000+000000000+003093716+000000000+000000000+000000000+000000000+000000000+000000007+000227647+000390000+000000000+000000000+001809301+000000000+00000000005312012
C00493718CARMEN'S LIST                                                                             OUQ+000005228+000000000+000005228+000000000+000000000+000000000+000000000+000004223+000000000+000000000+000000000+000000000+000000000+000000000+000001005+000003825+000000000+000000000+000000000+000000000+00000000003312012
C00494021CATHOLICVOTE.ORG CANDIDATE FUND                                                           OUQ+000034335+000000000+000034335+000000000+000000000+000000000+000000000+000000435+000000000+000000000+000000000+000000000+000000000+000000000+000033900+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00519876CATS FOR A BETTER TOMORROW TOMORROW                                                       OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00502658CAUSEPAC                                                                                  OUQ+000001540+000000000+000001540+000000000+000000000+000000000+000000000+000000362+000000000+000000000+000000000+000000000+000000000+000000000+000001178+000000000+000000000+000000000+000000000+000000000+00000000012312011
C00516542CENTENNIAL FUND COMMITTEE; THE                                                            OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00513010CENTRAL PENNSYLVANIA REPUBLICAN COUNCIL                                                   OUT+000000220+000000000+000000219+000000000+000000000+000000000+000000000+000000220+000000000+000000100+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00516138CENTRAL VALLEY PAC                                                                        OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00522037CHALLENGEDC                                                                               OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00523084CHRISTIANITY IN ACTION PAC                                                                OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00513051CHRISTIANS FOR A CHANGE                                                                   OUQ+000003170+000000000+000003170+000000000+000000000+000000000+000000000+000002920+000000000+000000000+000000000+000000000+000000000+000000000+000000250+000000000+000000000+000000000+000000000+000000000+00000000003312012
C00522805CHRISTIANS FOR THE SEPARATION OF CHURCH AND STATE                                         OUQ+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000000000000
C00497610CHRISTIANS UNITED SUPER PAC                                                               OUT+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+000000000+00000000012312011
